ID,Country,Year,Series,Value
344,"China, Hong Kong SAR",2012,Capital expenditure as % of total expenditure in public institutions (%),18.2
344,"China, Hong Kong SAR",2012,Expenditure by level of education: pre-primary (as % of government expenditure),3.9
344,"China, Hong Kong SAR",2012,Expenditure by level of education: primary (as % of government expenditure),18.7
344,"China, Hong Kong SAR",2012,Expenditure by level of education: secondary (as % of government expenditure),33.6
344,"China, Hong Kong SAR",2012,Expenditure by level of education: tertiary (as % of government expenditure),32.8
344,"China, Hong Kong SAR",2012,Public expenditure on education (% of government expenditure),18.6
344,"China, Hong Kong SAR",2012,Public expenditure on education (% of GDP),3.5
344,"China, Hong Kong SAR",2016,Expenditure by level of education: pre-primary (as % of government expenditure),4.8
344,"China, Hong Kong SAR",2016,Expenditure by level of education: primary (as % of government expenditure),21.3
344,"China, Hong Kong SAR",2016,Expenditure by level of education: secondary (as % of government expenditure),33
344,"China, Hong Kong SAR",2016,Expenditure by level of education: tertiary (as % of government expenditure),30.4
344,"China, Hong Kong SAR",2016,Public expenditure on education (% of government expenditure),18.1
344,"China, Hong Kong SAR",2016,Public expenditure on education (% of GDP),3.3
344,"China, Hong Kong SAR",2017,Expenditure by level of education: pre-primary (as % of government expenditure),5.3
344,"China, Hong Kong SAR",2017,Expenditure by level of education: primary (as % of government expenditure),21.7
344,"China, Hong Kong SAR",2017,Expenditure by level of education: secondary (as % of government expenditure),32.6
344,"China, Hong Kong SAR",2017,Expenditure by level of education: tertiary (as % of government expenditure),28.6
344,"China, Hong Kong SAR",2017,Public expenditure on education (% of GDP),3.3
446,"China, Macao SAR",2000,Expenditure by level of education: pre-primary (as % of government expenditure),7.6
446,"China, Macao SAR",2000,Expenditure by level of education: primary (as % of government expenditure),24.8
446,"China, Macao SAR",2000,Expenditure by level of education: secondary (as % of government expenditure),25
446,"China, Macao SAR",2000,Expenditure by level of education: tertiary (as % of government expenditure),28.4
446,"China, Macao SAR",2000,Public expenditure on education (% of GDP),3.3
446,"China, Macao SAR",2003,Expenditure by level of education: primary (as % of government expenditure),24.8
446,"China, Macao SAR",2003,Expenditure by level of education: tertiary (as % of government expenditure),41.1
446,"China, Macao SAR",2003,Public expenditure on education (% of government expenditure),11.7
446,"China, Macao SAR",2003,Public expenditure on education (% of GDP),2.8
446,"China, Macao SAR",2005,Expenditure by level of education: tertiary (as % of government expenditure),45.6
446,"China, Macao SAR",2005,Public expenditure on education (% of government expenditure),10.5
446,"China, Macao SAR",2005,Public expenditure on education (% of GDP),2.3
446,"China, Macao SAR",2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),19.5
446,"China, Macao SAR",2010,All staff compensation as % of total expenditure in public institutions (%),39
446,"China, Macao SAR",2010,Capital expenditure as % of total expenditure in public institutions (%),41.5
446,"China, Macao SAR",2010,Expenditure by level of education: tertiary (as % of government expenditure),48.4
446,"China, Macao SAR",2010,Public expenditure on education (% of government expenditure),15.4
446,"China, Macao SAR",2010,Public expenditure on education (% of GDP),2.6
446,"China, Macao SAR",2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.7
446,"China, Macao SAR",2015,All staff compensation as % of total expenditure in public institutions (%),59.1
446,"China, Macao SAR",2015,Capital expenditure as % of total expenditure in public institutions (%),9.2
446,"China, Macao SAR",2015,Expenditure by level of education: secondary (as % of government expenditure),57.8
446,"China, Macao SAR",2015,Expenditure by level of education: tertiary (as % of government expenditure),42.2
446,"China, Macao SAR",2015,Public expenditure on education (% of government expenditure),13.4
446,"China, Macao SAR",2015,Public expenditure on education (% of GDP),3
170,Colombia,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.4
170,Colombia,2004,All staff compensation as % of total expenditure in public institutions (%),71
170,Colombia,2004,Capital expenditure as % of total expenditure in public institutions (%),5.7
170,Colombia,2004,Expenditure by level of education: pre-primary (as % of government expenditure),2.7
170,Colombia,2004,Expenditure by level of education: primary (as % of government expenditure),48.3
170,Colombia,2004,Expenditure by level of education: secondary (as % of government expenditure),35.7
170,Colombia,2004,Expenditure by level of education: tertiary (as % of government expenditure),13.3
170,Colombia,2004,Public expenditure on education (% of government expenditure),15.4
170,Colombia,2004,Public expenditure on education (% of GDP),4.1
170,Colombia,2005,Expenditure by level of education: pre-primary (as % of government expenditure),2.6
170,Colombia,2005,Expenditure by level of education: primary (as % of government expenditure),47.4
170,Colombia,2005,Expenditure by level of education: secondary (as % of government expenditure),36.1
170,Colombia,2005,Expenditure by level of education: tertiary (as % of government expenditure),13.8
170,Colombia,2005,Public expenditure on education (% of government expenditure),15.5
170,Colombia,2005,Public expenditure on education (% of GDP),4
170,Colombia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),6.8
170,Colombia,2010,All staff compensation as % of total expenditure in public institutions (%),71
170,Colombia,2010,Capital expenditure as % of total expenditure in public institutions (%),22.3
170,Colombia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),5.8
170,Colombia,2010,Expenditure by level of education: primary (as % of government expenditure),35.9
170,Colombia,2010,Expenditure by level of education: secondary (as % of government expenditure),34.8
170,Colombia,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.1
170,Colombia,2010,Public expenditure on education (% of government expenditure),16.4
170,Colombia,2010,Public expenditure on education (% of GDP),4.8
170,Colombia,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),5.4
170,Colombia,2016,All staff compensation as % of total expenditure in public institutions (%),72.1
170,Colombia,2016,Capital expenditure as % of total expenditure in public institutions (%),22.5
170,Colombia,2016,Expenditure by level of education: pre-primary (as % of government expenditure),5.8
170,Colombia,2016,Expenditure by level of education: primary (as % of government expenditure),36
170,Colombia,2016,Expenditure by level of education: secondary (as % of government expenditure),34.7
170,Colombia,2016,Expenditure by level of education: tertiary (as % of government expenditure),23
170,Colombia,2016,Public expenditure on education (% of government expenditure),16
170,Colombia,2016,Public expenditure on education (% of GDP),4.5
170,Colombia,2017,Expenditure by level of education: pre-primary (as % of government expenditure),5.8
170,Colombia,2017,Expenditure by level of education: primary (as % of government expenditure),36
170,Colombia,2017,Expenditure by level of education: secondary (as % of government expenditure),34.7
170,Colombia,2017,Expenditure by level of education: tertiary (as % of government expenditure),23
